;COD_PROVINCIA;NOM_PROVINCIA;COD_CANTON;NOM_CANTON;COD_PARROQUIA;NOM_PARROQUIA;EST_PARROQUIA;COD_ZONA;NOM_ZONA;COD_RECINTO;NOM_RECINTO;SEXO;JUNTA;ELECTORES;COD_JUNTA
0;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;1005;UNIDAD EDUCATIVA MANUEL CORDOVA GALARZA;F;1;350;1
1;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;1005;UNIDAD EDUCATIVA MANUEL CORDOVA GALARZA;F;8;350;15
2;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;987;UNIDAD EDUCATIVA ALFONSO CARRION HEREDIA;F;15;350;29
3;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;6306;UNIDAD EDUCATIVA BORJA-ESCUELA;F;22;350;43
4;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;6306;UNIDAD EDUCATIVA BORJA-ESCUELA;F;29;350;57
5;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;6899;ESCUELA DE EDUCACION GENERAL BASICA SAN JUAN DE JERUSALEN;F;36;65;68
6;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;1005;UNIDAD EDUCATIVA MANUEL CORDOVA GALARZA;M;7;350;14
7;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;978;ESCUELA DE EDUCACIÓN BÁSICA ENRIQUETA CORDERO DAVILA;M;14;350;28
8;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;6306;UNIDAD EDUCATIVA BORJA-ESCUELA;M;21;350;42
9;1;AZUAY;260;CUENCA;285;BAÑOS;R;1;BAÑOS;6306;UNIDAD EDUCATIVA BORJA-ESCUELA;M;28;350;56
10;1;AZUAY;260;CUENCA;730;CUMBE;R;0; ;928;UNIDAD EDUCATIVA CUMBE / COLEGIO NACIONAL TECNICO DE CUMBE;F;1;350;71
11;1;AZUAY;260;CUENCA;730;CUMBE;R;0; ;1015;ESCUELA DE EDUCACION BASICA GENERAL GABRIEL ARSENIO ULLAURI;F;8;350;85
12;1;AZUAY;260;CUENCA;730;CUMBE;R;0; ;1015;ESCUELA DE EDUCACION BASICA GENERAL GABRIEL ARSENIO ULLAURI;M;6;350;82
13;1;AZUAY;260;CUENCA;845;CHAUCHA / ANGAS;R;2;SAN ANTONIO;2327;ESCUELA DE EDUCACION BASICA ECUADOR AMAZONICO;M;1;76;92
14;1;AZUAY;260;CUENCA;860;CHECA JIDCAY;R;0; ;623;UNIDAD EDUCATIVA CHECA/COLEGIO CHECA;F;3;350;101
15;1;AZUAY;260;CUENCA;905;CHIQUINTAD;R;0; ;1332;UNIDAD EDUCATIVA CHIQUINTAD (COLEGIO NACIONAL TECNICO CHIQUINTAD;F;1;350;106
16;1;AZUAY;260;CUENCA;905;CHIQUINTAD;R;0; ;1332;UNIDAD EDUCATIVA CHIQUINTAD (COLEGIO NACIONAL TECNICO CHIQUINTAD;M;1;350;107
17;1;AZUAY;260;CUENCA;2255;LLACAO;R;0; ;1267;ESCUELA DE EDUCACION BASICA GONZALO S. CORDOVA;F;2;350;121
18;1;AZUAY;260;CUENCA;2255;LLACAO;R;0; ;1267;ESCUELA DE EDUCACION BASICA GONZALO S. CORDOVA;M;3;350;124
19;1;AZUAY;260;CUENCA;2430;MOLLETURO;R;1;MOLLETURO;464;UNIDAD EDUCATIVA MOLLETURO/COLEGIO MOLLETURO;F;4;350;137
20;1;AZUAY;260;CUENCA;2430;MOLLETURO;R;1;MOLLETURO;464;UNIDAD EDUCATIVA MOLLETURO/COLEGIO MOLLETURO;M;5;350;140
21;1;AZUAY;260;CUENCA;2430;MOLLETURO;R;4;SAN JOSE DE RECREO;2490;ESCUELA 19 DE MARZO;M;1;20;148
22;1;AZUAY;260;CUENCA;2430;MOLLETURO;R;8;ABDON CALDERÓN;31;UNIDAD EDUCATIVA ABDON CALDERON/ESCUELA FISCAL MIXTA PRIMERO DE ENERO;F;1;247;155
23;1;AZUAY;260;CUENCA;2570;MULTI /  NULTI;R;1;MULTI /  NULTI;47;UNIDAD EDUCATIVA NULTI- ESCUELA MANUEL RAMON BALAREZO;F;2;350;163
24;1;AZUAY;260;CUENCA;2570;MULTI /  NULTI;R;1;MULTI /  NULTI;47;UNIDAD EDUCATIVA NULTI- ESCUELA MANUEL RAMON BALAREZO;M;2;350;164
25;1;AZUAY;260;CUENCA;2570;MULTI /  NULTI;R;2;CHALLUABAMBA NULTI;2952;UNIDAD EDUCATIVA FRANCISCO EUGENIO TAMARIZ;F;2;86;177
26;1;AZUAY;260;CUENCA;2595;OCTAVIO CORDERO PALACIOS;R;0; ;2083;UNIDAD EDUCATIVA SANTA ROSA/ESCUELA EZEQUIEL MARQUEZ;M;2;350;181
27;1;AZUAY;260;CUENCA;2680;PACCHA;R;0; ;62;UNIDAD EDUCATIVA PACCHA- ESCUELA FISCAL MIXTA MANUEL CORONEL;F;6;350;195
28;1;AZUAY;260;CUENCA;2680;PACCHA;R;0; ;62;UNIDAD EDUCATIVA PACCHA- ESCUELA FISCAL MIXTA MANUEL CORONEL;M;6;359;196
29;1;AZUAY;260;CUENCA;3105;QUINGEO;R;1;QUINGEO;4601;UNIDAD EDUCATIVA DEL MILENIO QUINGEO;F;7;350;210
30;1;AZUAY;260;CUENCA;3105;QUINGEO;R;1;QUINGEO;4601;UNIDAD EDUCATIVA DEL MILENIO QUINGEO;M;5;350;207
31;1;AZUAY;260;CUENCA;3105;QUINGEO;R;3;PIRICOCHA;5025;UNIDAD EDUCATIVA AMADEO MALDONADO VAZQUEZ;M;1;90;218
32;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1220;ESCUELA EDUCACION GENERAL BASICA ESTADOS UNIDOS DE NORTEAMERICA;F;7;350;231
33;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1119;ESCUELA DE EDUCACIÓN BÁSICA ISAAC A. CHICO;F;14;350;245
34;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;5858;UNIDAD EDUCATIVA PARTICULAR SUDAMERICANO;F;21;350;259
35;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1220;ESCUELA EDUCACION GENERAL BASICA ESTADOS UNIDOS DE NORTEAMERICA;M;1;350;220
36;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1220;ESCUELA EDUCACION GENERAL BASICA ESTADOS UNIDOS DE NORTEAMERICA;M;8;350;234
37;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;1119;ESCUELA DE EDUCACIÓN BÁSICA ISAAC A. CHICO;M;15;350;248
38;1;AZUAY;260;CUENCA;3165;RICAURTE;R;1;RICAURTE;5858;UNIDAD EDUCATIVA PARTICULAR SUDAMERICANO;M;22;350;262
39;1;AZUAY;260;CUENCA;3460;SAN JOAQUIN;R;1;SAN JOAQUIN;1614;UNIDAD EDUCATIVA SAN JOAQUIN/ESCUELA RAFAEL MARIA ARIZAGA;F;2;350;275
40;1;AZUAY;260;CUENCA;3460;SAN JOAQUIN;R;1;SAN JOAQUIN;1627;ESCUELA DE EDUCACION BASICA GENERAL ANTONIO FARFAN;F;9;350;289
41;1;AZUAY;260;CUENCA;3460;SAN JOAQUIN;R;1;SAN JOAQUIN;1614;UNIDAD EDUCATIVA SAN JOAQUIN/ESCUELA RAFAEL MARIA ARIZAGA;M;3;350;278
42;1;AZUAY;260;CUENCA;3460;SAN JOAQUIN;R;1;SAN JOAQUIN;1627;ESCUELA DE EDUCACION BASICA GENERAL ANTONIO FARFAN;M;10;350;292
43;1;AZUAY;260;CUENCA;3685;SANTA ANA;R;0; ;1204;ESCUELA DE EDUCACION BASICA ALFONSO MARIA BORRERO;F;2;350;303
44;1;AZUAY;260;CUENCA;3685;SANTA ANA;R;0; ;5935;UNIDAD EDUCATIVA DANIEL HERMIDA;F;9;219;317
45;1;AZUAY;260;CUENCA;3685;SANTA ANA;R;0; ;5935;UNIDAD EDUCATIVA DANIEL HERMIDA;M;7;350;314
46;1;AZUAY;260;CUENCA;3795;SAYAUSI;R;1;SAYAUSI;4588;UNIDAD EDUCATIVA DEL MILENIO UEM SAYAUSI;F;6;350;328
47;1;AZUAY;260;CUENCA;3795;SAYAUSI;R;1;SAYAUSI;5885;UNIDAD EDUCATIVA PARTICULAR LA ALBORADA;F;13;350;342
48;1;AZUAY;260;CUENCA;3795;SAYAUSI;R;1;SAYAUSI;4588;UNIDAD EDUCATIVA DEL MILENIO UEM SAYAUSI;M;3;350;323
49;1;AZUAY;260;CUENCA;3795;SAYAUSI;R;1;SAYAUSI;4588;UNIDAD EDUCATIVA DEL MILENIO UEM SAYAUSI;M;10;350;337
50;1;AZUAY;260;CUENCA;3795;SAYAUSI;R;2;SAN MIGUEL;2939;ESCUELA DE EDUCACION BASICA JOAQUIN MALO TAMARIZ;F;1;318;351
51;1;AZUAY;260;CUENCA;3850;SIDCAY;R;1;SIDCAY;775;ESCUELA DE EDUCACIÓN BASICA MIGUEL PRIETO;F;4;350;361
52;1;AZUAY;260;CUENCA;3850;SIDCAY;R;2;BIBIN;2990;ESCUELA DE EDUCACION BASICA ROSARIO PRIETO DE FARFAN;F;1;123;365
53;1;AZUAY;260;CUENCA;3870;SININCAY;R;1;SININCAY;34;UNIDAD EDUCATIVA SININCAY/ESCUELA JUAN DE DIOS CORRAL;F;4;350;375
54;1;AZUAY;260;CUENCA;3870;SININCAY;R;1;SININCAY;720;ESCUELA DE EDUCACION BASICA CAROLINA DE FEBRES CORDERO;F;11;350;389
55;1;AZUAY;260;CUENCA;3870;SININCAY;R;1;SININCAY;34;UNIDAD EDUCATIVA SININCAY/ESCUELA JUAN DE DIOS CORRAL;M;3;350;374
56;1;AZUAY;260;CUENCA;3870;SININCAY;R;1;SININCAY;720;ESCUELA DE EDUCACION BASICA CAROLINA DE FEBRES CORDERO;M;10;350;388
57;1;AZUAY;260;CUENCA;3870;SININCAY;R;3;SAN JOSE DE BALZAY;5015;UNIDAD EDUCATIVA REYNALDO CHICO GARCIA;M;1;112;400
58;1;AZUAY;260;CUENCA;3980;TARQUI;R;1;TARQUI;1124;UNIDAD EDUCATIVA FAUSTO MOLINA;F;7;350;413
59;1;AZUAY;260;CUENCA;3980;TARQUI;R;1;TARQUI;1223;ESCUELA DE EDUCACION BASICA ALFONSO MORENO MORA;F;14;182;426
60;1;AZUAY;260;CUENCA;3980;TARQUI;R;1;TARQUI;1124;UNIDAD EDUCATIVA FAUSTO MOLINA;M;7;350;414
61;1;AZUAY;260;CUENCA;3980;TARQUI;R;2;TUTUPALI BAJO;855;ESCUELA DE EDUCACION BASICA JUAN CONTRERAS HURTADO;M;1;165;428
62;1;AZUAY;260;CUENCA;4095;TURI;R;0; ;1064;UNIDAD EDUCATIVA TURI;F;5;350;439
63;1;AZUAY;260;CUENCA;4095;TURI;R;0; ;1064;UNIDAD EDUCATIVA TURI;M;1;350;432
64;1;AZUAY;260;CUENCA;4095;TURI;R;0; ;5949;ESCUELA DE EDUCACION BASICA JOSE RAFAEL ARIZAGA;M;8;350;446
65;1;AZUAY;260;CUENCA;4200;VALLE;R;1;VALLE;831;UNIDAD EDUCATIVA GUILLERMO MENSI;F;6;350;463
66;1;AZUAY;260;CUENCA;4200;VALLE;R;1;VALLE;799;ESCUELA DE EDUCACION BASICA MANUEL GUERRERO;F;13;350;477
67;1;AZUAY;260;CUENCA;4200;VALLE;R;1;VALLE;5933;ESCUELA DE EDUCACION BASICA JOSE TOMAS RENDON SOLANO;F;20;350;491
68;1;AZUAY;260;CUENCA;4200;VALLE;R;1;VALLE;831;UNIDAD EDUCATIVA GUILLERMO MENSI;M;3;350;458
69;1;AZUAY;260;CUENCA;4200;VALLE;R;1;VALLE;799;ESCUELA DE EDUCACION BASICA MANUEL GUERRERO;M;10;350;472
70;1;AZUAY;260;CUENCA;4200;VALLE;R;1;VALLE;5933;ESCUELA DE EDUCACION BASICA JOSE TOMAS RENDON SOLANO;M;17;350;486
71;1;AZUAY;260;CUENCA;4200;VALLE;R;2;CHILCAPAMBA;2288;ESCUELA DE EDUCACIÓN BASICA ELOY ALFARO / ESCUELA ELOY ALFARO;F;2;136;501
72;1;AZUAY;260;CUENCA;4225;VICTORIA DEL PORTETE;R;0; ;1247;UNIDAD EDUCATIVA DEL MILENIO VICTORIA DEL PORTETE;F;4;350;510
73;1;AZUAY;260;CUENCA;4225;VICTORIA DEL PORTETE;R;0; ;1247;UNIDAD EDUCATIVA DEL MILENIO VICTORIA DEL PORTETE;M;4;350;511
74;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;418;ESCUELA DE EDUCACION BASICA FISCOMISIONAL PADRE CARLOS CRESPI;F;5;350;525
75;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;465;UNIDAD EDUCATIVA 3 DE NOVIEMBRE;F;12;350;539
76;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;6003;UNIVERSIDAD CATOLICA DE CUENCA FACULTAD DE ARQUITECTURA;F;19;350;553
77;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;5848;UNIDAD EDUCATIVA ALBERTO ANDRADE ARIZAGA BRUMEL;F;26;350;566
78;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;469;ESCUELA DE EDUCACION GENERAL BASICA FEDERICO PROAÑO;M;6;350;528
79;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;465;UNIDAD EDUCATIVA 3 DE NOVIEMBRE;M;13;350;542
80;1;AZUAY;260;CUENCA;5075;BELLAVISTA;U;0; ;6003;UNIVERSIDAD CATOLICA DE CUENCA FACULTAD DE ARQUITECTURA;M;20;350;556
81;1;AZUAY;260;CUENCA;5080;CAÑARIBAMBA;U;0; ;339;UNIDAD EDUCATIVA CESAR DAVILA ANDRADE / COLEGIO CESAR DAVILA ANDRADE;F;3;350;572
82;1;AZUAY;260;CUENCA;5080;CAÑARIBAMBA;U;0; ;5876;ESCUELA DE EDUCACION BASICA JULIO ABAD CHICA;F;10;350;586
83;1;AZUAY;260;CUENCA;5080;CAÑARIBAMBA;U;0; ;339;UNIDAD EDUCATIVA CESAR DAVILA ANDRADE / COLEGIO CESAR DAVILA ANDRADE;M;2;350;571
84;1;AZUAY;260;CUENCA;5080;CAÑARIBAMBA;U;0; ;410;UNIDAD EDUCATIVA ZOILA AURORA PALACIOS / ESCUELA ZOILA AURORA PALACIOS;M;9;350;585
85;1;AZUAY;260;CUENCA;5135;EL BATAN;U;0; ;1016;COLISEO MAYOR JEFFERSON PEREZ;F;3;350;600
86;1;AZUAY;260;CUENCA;5135;EL BATAN;U;0; ;896;UNIDAD EDUCATIVA MIGUEL MORENO ORDOÑEZ;F;10;350;614
87;1;AZUAY;260;CUENCA;5135;EL BATAN;U;0; ;6297;ESCUELA DE EDUCACION BASICA VICTOR MANUEL ALBORNOZ;F;17;350;628
88;1;AZUAY;260;CUENCA;5135;EL BATAN;U;0; ;1016;COLISEO MAYOR JEFFERSON PEREZ;M;2;350;599
89;1;AZUAY;260;CUENCA;5135;EL BATAN;U;0; ;1038;ESCUELA DE EDUCACION BASICA 12 DE ABRIL;M;9;350;613
90;1;AZUAY;260;CUENCA;5135;EL BATAN;U;0; ;896;UNIDAD EDUCATIVA MIGUEL MORENO ORDOÑEZ;M;16;350;627
91;1;AZUAY;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;1478;UNIDAD EDUCATIVA CAZADORES DE LOS RIOS;F;2;350;642
92;1;AZUAY;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;5869;UNIDAD EDUCATIVA PARTICULAR KENNEDY;F;9;350;656
93;1;AZUAY;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;1478;UNIDAD EDUCATIVA CAZADORES DE LOS RIOS;M;4;350;647
94;1;AZUAY;260;CUENCA;5140;MACHANGARA;U;1;MACHÁNGARA;5869;UNIDAD EDUCATIVA PARTICULAR KENNEDY;M;11;350;661
95;1;AZUAY;260;CUENCA;5140;MACHANGARA;U;4;OCHOA LEON;5022;CASA COMUNAL OCHOA LEON;F;1;208;669
96;1;AZUAY;260;CUENCA;5290;MONAY;U;0; ;592;UNIDAD EDUCATIVA DEL MILENIO MANUELA GARAICOA DE CALDERON;F;4;350;679
97;1;AZUAY;260;CUENCA;5290;MONAY;U;0; ;6307;UNIDAD EDUCATIVA DEL MILENIO GARAICOA- COLISEO;F;11;350;693
98;1;AZUAY;260;CUENCA;5290;MONAY;U;0; ;5991;UNIDAD EDUCATIVA PARTICULAR COREL;F;18;350;707
99;1;AZUAY;260;CUENCA;5290;MONAY;U;0; ;592;UNIDAD EDUCATIVA DEL MILENIO MANUELA GARAICOA DE CALDERON;M;4;350;680
100;1;AZUAY;260;CUENCA;5290;MONAY;U;0; ;6307;UNIDAD EDUCATIVA DEL MILENIO GARAICOA- COLISEO;M;11;350;694
101;1;AZUAY;260;CUENCA;5290;MONAY;U;0; ;5991;UNIDAD EDUCATIVA PARTICULAR COREL;M;18;350;708
102;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;467;UNIDAD EDUCATIVA DEL MILENIO MANUEL J CALLE/ COLEGIO MANUEL J CALLE;F;6;350;723
103;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;797;UNIDAD EDUCATIVA ZOILA ESPERANZA PALACIOS/ESCUELA ESPAÑA;F;13;350;737
104;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;790;UNIVERSIDAD POLITECNICA SALESIANA-EDIFICIO MARIO RIZZINI;F;20;350;751
105;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5965;UNIVERSIDAD POLITECNICA DE CUENCA- COLISEO;F;27;350;765
106;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;6007;UNIVERSIDAD POLITECNICA- EDIFICIO GUILLERMO MENSI;F;34;350;779
107;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;834;UNIDAD EDUCATIVA FRANCISCA DAVILA DE MUÑOZ;F;41;350;793
108;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5963;ESCUELA DE EDUCACION BASICA REPUBLICA DE CHILE;F;48;350;807
109;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5980;ESCUELA DE EDUCACION BASICA MARY CORYLE;F;55;350;821
110;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;467;UNIDAD EDUCATIVA DEL MILENIO MANUEL J CALLE/ COLEGIO MANUEL J CALLE;M;4;350;720
111;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;6006;UNIDAD EDUCATIVA MANUEL J CALLE - COLISEO;M;11;350;734
112;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;797;UNIDAD EDUCATIVA ZOILA ESPERANZA PALACIOS/ESCUELA ESPAÑA;M;18;350;748
113;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5965;UNIVERSIDAD POLITECNICA DE CUENCA- COLISEO;M;25;350;762
114;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;6007;UNIVERSIDAD POLITECNICA- EDIFICIO GUILLERMO MENSI;M;32;350;776
115;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;820;UNIDAD EDUCATIVA JUAN MONTALVO;M;39;350;790
116;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;834;UNIDAD EDUCATIVA FRANCISCA DAVILA DE MUÑOZ;M;46;350;804
117;1;AZUAY;260;CUENCA;5330;EL VECINO;U;1;EL VECINO;5980;ESCUELA DE EDUCACION BASICA MARY CORYLE;M;53;350;818
118;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;1472;UNIDAD EDUCATIVA HERLINDA TORALCOLISEO;F;2;350;833
119;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;5989;UNIDAD EDUCATIVA HERLINDA TORAL AULAS;F;9;350;847
120;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;1543;UNIDAD EDUCATIVA ABELARDO TAMARIZ CRESPO;F;16;350;861
121;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;1518;UNIDAD EDUCATIVA LA INMACULADA;F;23;350;875
122;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;5952;UNIDAD EDUCATIVA FISCAL RICARDO MUÑOZ CHAVEZ;F;30;350;889
123;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;1472;UNIDAD EDUCATIVA HERLINDA TORALCOLISEO;M;2;350;834
124;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;5989;UNIDAD EDUCATIVA HERLINDA TORAL AULAS;M;9;350;848
125;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;1543;UNIDAD EDUCATIVA ABELARDO TAMARIZ CRESPO;M;16;350;862
126;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;6004;COLISEO POLIDEPORTIVO TOTORACOCHA;M;23;350;876
127;1;AZUAY;260;CUENCA;5360;TOTORACOCHA;U;0; ;5952;UNIDAD EDUCATIVA FISCAL RICARDO MUÑOZ CHAVEZ;M;30;384;890
128;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;505;UNIDAD EDUCATIVA FISCOMISIONAL TÉCNICO SALESIANO/INSTITUTO TECNICO SUPERIOR SALESIANO;F;7;350;910
129;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;803;ESCUELA DE EDUCACIÓN BÁSICA NICOLÁS SOJOS;F;14;350;924
130;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;6546;ESCUELA DE EDUCACION BASICA FRANCISCA ARIZAGA T.;F;21;350;938
131;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;5958;ESCUELA DE EDUCACION BASICA IGNACIO ESCANDON;F;28;350;952
132;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;5966;UNIDAD EDUCATIVA FRAY VICENTE SOLANO;F;35;350;966
133;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;505;UNIDAD EDUCATIVA FISCOMISIONAL TÉCNICO SALESIANO/INSTITUTO TECNICO SUPERIOR SALESIANO;M;2;350;901
134;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;505;UNIDAD EDUCATIVA FISCOMISIONAL TÉCNICO SALESIANO/INSTITUTO TECNICO SUPERIOR SALESIANO;M;9;350;915
135;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;932;ESCUELA BASICA JOSE MARIA VELASCO IBARRA;M;16;350;929
136;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;6546;ESCUELA DE EDUCACION BASICA FRANCISCA ARIZAGA T.;M;23;350;943
137;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;1;YANUNCAY;5958;ESCUELA DE EDUCACION BASICA IGNACIO ESCANDON;M;30;350;957
138;1;AZUAY;260;CUENCA;5370;YANUNCAY;U;2;MISICATA;5943;UNIDAD DEL MILENIO FEBRES CORDERO;M;1;217;974
139;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;397;UNIDAD EDUCATIVA PARTICULAR HERMANO MIGUEL DE LA SALLE;F;4;350;984
140;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;475;ESCUELA DE EDUCACION GENERAL BASICA GABRIELA MISTRAL;F;11;350;998
141;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;6030;UNIVERSIDAD DEL AZUAY;F;18;350;1012
142;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;6030;UNIVERSIDAD DEL AZUAY;F;25;350;1025
143;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;397;UNIDAD EDUCATIVA PARTICULAR HERMANO MIGUEL DE LA SALLE;M;6;350;989
144;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;653;UNIDAD EDUCATIVA FE Y ALEGRIA;M;13;350;1003
145;1;AZUAY;260;CUENCA;5450;HUAYNACAPAC;U;0; ;6030;UNIVERSIDAD DEL AZUAY;M;20;350;1017
146;1;AZUAY;260;CUENCA;5875;RAMIREZ DAVALOS;U;0; ;927;UNIDAD EDUCATIVA SANTA MARIANITA DE JESUS;F;4;350;1033
147;1;AZUAY;260;CUENCA;5875;RAMIREZ DAVALOS;U;0; ;413;UNIDAD EDUCATIVA OCTAVIO CORDERO PALACIOS/COLEGIO OCTAVIO CORDERO;F;11;350;1047
148;1;AZUAY;260;CUENCA;5875;RAMIREZ DAVALOS;U;0; ;5868;UNIDAD EDUCATIVA FISCOMISIONAL DANIEL HERMIDA;F;18;283;1058
149;1;AZUAY;260;CUENCA;5875;RAMIREZ DAVALOS;U;0; ;857;UNIDAD EDUCATIVA PARTICULAR DOMINICANA SAN LUIS BELTRAN;M;7;350;1040
150;1;AZUAY;260;CUENCA;5875;RAMIREZ DAVALOS;U;0; ;413;UNIDAD EDUCATIVA OCTAVIO CORDERO PALACIOS/COLEGIO OCTAVIO CORDERO;M;14;265;1054
151;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;929;UNIDAD EDUCATIVA SALESIANAS MARIA AUXILIADORA;F;7;350;1071
152;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;929;UNIDAD EDUCATIVA SALESIANAS MARIA AUXILIADORA;F;14;350;1085
153;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;1145;UNIDAD EDUCATIVA LUISA DE JESUS CORDERO;F;21;350;1099
154;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;5872;UNIDAD EDUCATIVA PARTICULAR MISIONEROS OBLATOS-INGRESO CALLE BORRERO;F;28;350;1113
155;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;1094;UNIDAD EDUCATIVA DOLORES J. TORRES;M;3;350;1064
156;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;929;UNIDAD EDUCATIVA SALESIANAS MARIA AUXILIADORA;M;10;350;1078
157;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;1145;UNIDAD EDUCATIVA LUISA DE JESUS CORDERO;M;17;350;1092
158;1;AZUAY;260;CUENCA;5905;SAGRARIO;U;0; ;1145;UNIDAD EDUCATIVA LUISA DE JESUS CORDERO;M;24;350;1106
159;1;AZUAY;260;CUENCA;5930;SAN BLAS;U;0; ;753;ESCUELA DE EDUCACION BASICA FISCOMISIONAL SOR TERESA VALSE;F;1;350;1121
160;1;AZUAY;260;CUENCA;5930;SAN BLAS;U;0; ;784;ESCUELA DE EDUCACION BASICA LUIS CORDERO CRESPO;F;8;350;1135
161;1;AZUAY;260;CUENCA;5930;SAN BLAS;U;0; ;784;ESCUELA DE EDUCACION BASICA LUIS CORDERO CRESPO;F;15;350;1149
162;1;AZUAY;260;CUENCA;5930;SAN BLAS;U;0; ;698;ESCUELA DE EDUCACION BASICA MANUELA CAÑIZARES;F;22;350;1163
163;1;AZUAY;260;CUENCA;5930;SAN BLAS;U;0; ;795;UNIDAD EDUCATIVA PARTICULAR CORAZON DE MARIA;F;29;350;1176
